game_id,week,day,date,winner,loser,PtsW,PtsL,YdsW,TOW,YdsL,TOL,atHome,TODiff,schedule_playoff,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
198701030chi,Division,Sat,1987-01-03,WAS,CHI,27,13,302,1,220,4,FALSE,3,TRUE,CHI,-7,34,Soldier Field,FALSE,NA,NA,NA,NA
198701110cle,Conf. Champ,Sun,1987-01-11,DEN,CLE,23,20,374,1,356,3,FALSE,2,TRUE,CLE,-3,38,Cleveland Municipal Stadium,FALSE,NA,NA,NA,NA
198709130kc,1,Sun,1987-09-13,KC,LAC,20,13,232,1,342,4,TRUE,3,FALSE,KC,-3,45,Arrowhead Stadium,FALSE,65,9,70,NA
198709130buf,1,Sun,1987-09-13,NYJ,BUF,31,28,394,1,359,1,FALSE,0,FALSE,NYJ,-1.5,44,Ralph Wilson Stadium,FALSE,70,9,87,NA
198709130no,1,Sun,1987-09-13,NO,CLE,28,21,338,0,387,2,TRUE,2,FALSE,CLE,-2.5,40,Louisiana Superdome,FALSE,72,0,NA,indoor
198709130ne,1,Sun,1987-09-13,NE,MIA,28,21,309,4,285,2,TRUE,-2,FALSE,NE,-6,47,Foxboro Stadium,FALSE,61,10,97,NA
198709200phi,2,Sun,1987-09-20,PHI,NO,27,17,336,3,220,5,TRUE,2,FALSE,NO,-1,37,Veterans Stadium,FALSE,62,12,85,NA
198709200lvr,2,Sun,1987-09-20,LVR,DET,27,7,405,1,291,3,TRUE,2,FALSE,LVR,-7.5,36.5,Los Angeles Memorial Coliseum,FALSE,66,8,87,NA
198709200lac,2,Sun,1987-09-20,LAC,ARI,28,24,282,2,471,2,TRUE,0,FALSE,LAC,-5.5,45,Qualcomm Stadium,FALSE,68,10,82,NA
198710250pit,7,Sun,1987-10-25,PIT,CIN,23,20,282,0,433,2,TRUE,2,FALSE,PIT,-2.5,45,Three Rivers Stadium,FALSE,43,15,73,NA
198710250was,7,Sun,1987-10-25,WAS,NYJ,17,16,378,2,200,1,TRUE,-1,FALSE,WAS,-7,45,RFK Memorial Stadium,FALSE,56,16,53,NA
198710250mia,7,Sun,1987-10-25,BUF,MIA,34,31,474,0,366,2,FALSE,2,FALSE,MIA,-9.5,48.5,Sun Life Stadium,FALSE,78,10,67,NA
198711010lac,8,Sun,1987-11-01,LAC,CLE,27,24,414,2,339,3,TRUE,1,FALSE,LAC,-1,48,Qualcomm Stadium,FALSE,66,12,84,NA
198711010gb,8,Sun,1987-11-01,TB,GB,23,17,279,1,279,2,FALSE,1,FALSE,GB,-2,42.5,Lambeau Field,FALSE,51,9,98,NA
198711010buf,8,Sun,1987-11-01,WAS,BUF,27,7,406,1,280,4,FALSE,3,FALSE,WAS,-3.5,45,Ralph Wilson Stadium,FALSE,44,7,74,NA
198711010chi,8,Sun,1987-11-01,CHI,KC,31,28,343,2,367,2,TRUE,0,FALSE,CHI,-14.5,40,Soldier Field,FALSE,56,8,93,NA
198711080nyg,9,Sun,1987-11-08,NYG,NE,17,10,347,3,232,3,TRUE,0,FALSE,NYG,-4.5,41.5,Giants Stadium,FALSE,55,12,40,NA
198711080ind,9,Sun,1987-11-08,LAC,IND,16,13,296,4,303,3,FALSE,-1,FALSE,PICK,0,45,RCA Dome,FALSE,72,0,NA,indoor
198711080sf,9,Sun,1987-11-08,SF,TEN,27,20,443,2,269,4,TRUE,2,FALSE,SF,-10,44.5,Candlestick Park,FALSE,59,8,71,NA
198711080det,9,Sun,1987-11-08,DET,DAL,27,17,293,4,290,5,TRUE,1,FALSE,DAL,-5,43,Pontiac Silverdome,FALSE,72,0,NA,indoor
198711080buf,9,Sun,1987-11-08,BUF,DEN,21,14,428,3,215,2,TRUE,-1,FALSE,DEN,-5,45,Ralph Wilson Stadium,FALSE,50,17,68,NA
198711080cin,9,Sun,1987-11-08,MIA,CIN,20,14,333,0,358,2,FALSE,2,FALSE,CIN,-2,55,Cinergy Field,FALSE,58,13,33,NA
198711080lar,9,Sun,1987-11-08,NO,LAR,31,14,443,2,304,3,FALSE,1,FALSE,NO,-3.5,40,Anaheim Stadium,FALSE,61,7,87,NA
198711080ari,9,Sun,1987-11-08,ARI,TB,31,28,415,2,377,1,TRUE,-1,FALSE,ARI,-2.5,44,Busch Memorial Stadium,FALSE,58,9,53,NA
198711080kc,9,Sun,1987-11-08,PIT,KC,17,16,391,4,224,5,FALSE,1,FALSE,KC,-4,42,Arrowhead Stadium,FALSE,56,13,62,NA
198711150phi,10,Sun,1987-11-15,NYG,PHI,20,17,384,3,337,1,FALSE,-2,FALSE,NYG,-1.5,40,Veterans Stadium,FALSE,50,8,55,NA
198711150ari,10,Sun,1987-11-15,LAR,ARI,27,24,383,2,280,1,FALSE,-1,FALSE,ARI,-5,42,Busch Memorial Stadium,FALSE,55,16,52,NA
198711150ne,10,Sun,1987-11-15,DAL,NE,23,17,438,3,265,2,FALSE,-1,FALSE,NE,-3.5,43.5,Foxboro Stadium,FALSE,44,12,59,NA
198711150min,10,Sun,1987-11-15,MIN,TB,23,17,330,1,259,4,TRUE,3,FALSE,MIN,-9,47.5,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor
198711150was,10,Sun,1987-11-15,WAS,DET,20,13,309,2,341,4,TRUE,2,FALSE,WAS,-13.5,43,RFK Memorial Stadium,FALSE,49,6,76,NA
198711150cle,10,Sun,1987-11-15,CLE,BUF,27,21,421,3,267,2,TRUE,-1,FALSE,CLE,-7.5,45,Cleveland Municipal Stadium,FALSE,48,7,67,NA
198711150atl,10,Sun,1987-11-15,CIN,ATL,16,10,416,2,266,2,FALSE,0,FALSE,CIN,-5.5,44.5,Atlanta-Fulton County Stadium,FALSE,57,9,32,NA
198711220nyj,11,Sun,1987-11-22,BUF,NYJ,17,14,331,1,318,1,FALSE,0,FALSE,NYJ,-3.5,42.5,Giants Stadium,FALSE,27,26,45,NA
198711220tb,11,Sun,1987-11-22,SF,TB,24,10,432,1,256,2,FALSE,1,FALSE,SF,-6,47,Houlihan's Stadium,FALSE,55,9,58,NA
198711220lvr,11,Sun,1987-11-22,DEN,LVR,23,17,403,1,271,1,FALSE,0,FALSE,DEN,-1,43,Los Angeles Memorial Coliseum,FALSE,59,8,59,NA
198711220dal,11,Sun,1987-11-22,MIA,DAL,20,14,440,1,319,3,FALSE,2,FALSE,DAL,-2,48,Texas Stadium,FALSE,59,17,72,NA
198711260det,12,Thu,1987-11-26,KC,DET,27,20,408,2,357,0,FALSE,-2,FALSE,DET,-5,42,Pontiac Silverdome,FALSE,72,0,NA,indoor
198711290nyj,12,Sun,1987-11-29,NYJ,CIN,27,20,328,2,339,2,TRUE,0,FALSE,NYJ,-4,42,Giants Stadium,FALSE,45,18,85,NA
198711290lac,12,Sun,1987-11-29,DEN,LAC,31,17,522,1,378,2,FALSE,1,FALSE,DEN,-1,45.5,Qualcomm Stadium,FALSE,60,9,67,NA
198711290ne,12,Sun,1987-11-29,PHI,NE,34,31,471,1,445,4,FALSE,3,FALSE,NE,-3.5,41,Foxboro Stadium,FALSE,38,11,87,NA
198712060nyg,13,Sun,1987-12-06,NYG,PHI,23,20,299,2,259,1,TRUE,-1,FALSE,NYG,-5,41,Giants Stadium,FALSE,38,22,55,NA
198712060cin,13,Sun,1987-12-06,CIN,KC,30,27,503,0,322,1,TRUE,1,FALSE,CIN,-4.5,44.5,Cinergy Field,FALSE,29,6,74,NA
198712130ari,14,Sun,1987-12-13,ARI,NYG,27,24,322,0,397,2,TRUE,2,FALSE,NYG,-3,41,Busch Memorial Stadium,FALSE,34,9,66,NA
198712130no,14,Sun,1987-12-13,NO,TEN,24,10,391,2,354,0,TRUE,-2,FALSE,NO,-7.5,46.5,Louisiana Superdome,FALSE,72,0,NA,indoor
198712130tb,14,Sun,1987-12-13,DET,TB,20,10,298,1,263,1,FALSE,0,FALSE,TB,-6,47.5,Houlihan's Stadium,FALSE,66,6,82,NA
198712130was,14,Sun,1987-12-13,WAS,DAL,24,20,317,2,428,2,TRUE,0,FALSE,WAS,-9.5,42,RFK Memorial Stadium,FALSE,46,12,44,NA
198712130gb,14,Sun,1987-12-13,GB,MIN,16,10,300,1,289,2,TRUE,1,FALSE,MIN,-4,37.5,Lambeau Field,FALSE,33,17,68,NA
198712130kc,14,Sun,1987-12-13,KC,LVR,16,10,276,2,400,4,TRUE,2,FALSE,LVR,-5.5,40,Arrowhead Stadium,FALSE,32,8,68,NA
198712130sea,14,Sun,1987-12-13,SEA,DEN,28,21,367,4,380,2,TRUE,-2,FALSE,SEA,-3.5,47.5,Seattle Kingdome,FALSE,72,0,NA,indoor
198712190den,15,Sat,1987-12-19,DEN,KC,20,17,369,2,377,1,TRUE,-1,FALSE,DEN,-9.5,44,Mile High Stadium,FALSE,26,6,77,NA
198712190nyg,15,Sat,1987-12-19,NYG,GB,20,10,326,3,179,1,TRUE,-2,FALSE,NYG,-7,39,Giants Stadium,FALSE,37,12,57,NA
198712200det,15,Sun,1987-12-20,MIN,DET,17,14,340,0,364,5,FALSE,5,FALSE,MIN,-6,46,Pontiac Silverdome,FALSE,72,0,NA,indoor
198712200lac,15,Sun,1987-12-20,IND,LAC,20,7,340,0,273,3,FALSE,3,FALSE,LAC,-3.5,42,Qualcomm Stadium,FALSE,53,7,80,NA
198712200tb,15,Sun,1987-12-20,ARI,TB,31,14,351,2,370,4,FALSE,2,FALSE,ARI,-3,45,Houlihan's Stadium,FALSE,68,9,73,NA
198712200buf,15,Sun,1987-12-20,NE,BUF,13,7,235,3,148,2,FALSE,-1,FALSE,BUF,-4,41,Ralph Wilson Stadium,FALSE,40,22,84,NA
198712260min,16,Sat,1987-12-26,WAS,MIN,27,24,368,4,381,3,FALSE,-1,FALSE,MIN,-2.5,46,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor
198712270ten,16,Sun,1987-12-27,TEN,CIN,21,17,461,3,359,2,TRUE,-1,FALSE,TEN,-6.5,49,Houston Astrodome,FALSE,72,0,NA,indoor
198712270phi,16,Sun,1987-12-27,PHI,BUF,17,7,344,3,191,4,TRUE,1,FALSE,PHI,-2.5,45,Veterans Stadium,FALSE,35,10,63,NA
198712270nyg,16,Sun,1987-12-27,NYG,NYJ,20,7,420,0,234,0,TRUE,0,FALSE,NYG,-8,43,Giants Stadium,FALSE,35,11,61,NA
198712280mia,16,Mon,1987-12-28,NE,MIA,24,10,376,1,297,4,FALSE,3,FALSE,MIA,-5.5,49,Sun Life Stadium,FALSE,75,8,73,NA
198801030ten,Wild Card,Sun,1988-01-03,TEN,SEA,23,20,437,2,250,1,TRUE,-1,TRUE,SEA,-2.5,45,Houston Astrodome,FALSE,72,0,NA,indoor
198801100chi,Division,Sun,1988-01-10,WAS,CHI,21,17,272,2,280,3,FALSE,1,TRUE,CHI,-4.5,38,Soldier Field,FALSE,NA,NA,NA,NA
198801170was,Conf. Champ,Sun,1988-01-17,WAS,MIN,17,10,280,0,259,1,TRUE,1,TRUE,WAS,-3,45,RFK Memorial Stadium,FALSE,NA,NA,NA,NA
198809040ind,1,Sun,1988-09-04,TEN,IND,17,14,347,3,281,3,FALSE,0,FALSE,IND,-3,41,RCA Dome,FALSE,72,0,NA,indoor
198809040buf,1,Sun,1988-09-04,BUF,MIN,13,10,310,1,300,2,TRUE,1,FALSE,MIN,-2.5,44,Ralph Wilson Stadium,FALSE,68,11,85,NA
198809040pit,1,Sun,1988-09-04,PIT,DAL,24,21,356,0,414,3,TRUE,3,FALSE,PIT,-3,41,Three Rivers Stadium,FALSE,69,12,87,NA
198809040det,1,Sun,1988-09-04,DET,ATL,31,17,230,1,359,4,TRUE,3,FALSE,DET,-4,43,Pontiac Silverdome,FALSE,72,0,NA,indoor
198809040cin,1,Sun,1988-09-04,CIN,ARI,21,14,403,1,374,2,TRUE,1,FALSE,CIN,-5.5,47,Cinergy Field,FALSE,68,10,79,NA
198809040den,1,Sun,1988-09-04,SEA,DEN,21,14,330,1,302,3,FALSE,2,FALSE,DEN,-4,46,Mile High Stadium,FALSE,62,9,38,NA
198809050nyg,1,Mon,1988-09-05,NYG,WAS,27,20,218,1,386,2,TRUE,1,FALSE,NYG,-2,42,Giants Stadium,FALSE,72,17,74,NA
198809110nyg,2,Sun,1988-09-11,SF,NYG,20,17,430,2,309,0,FALSE,-2,FALSE,NYG,-2,44,Giants Stadium,FALSE,69,15,51,NA
198809110gb,2,Sun,1988-09-11,TB,GB,13,10,266,2,240,2,FALSE,0,FALSE,GB,-6.5,42,Lambeau Field,FALSE,63,9,62,NA
198809110lar,2,Sun,1988-09-11,LAR,DET,17,10,315,2,210,3,TRUE,1,FALSE,LAR,-10,43,Anaheim Stadium,FALSE,64,9,78,NA
198809110ind,2,Sun,1988-09-11,CHI,IND,17,13,326,1,173,3,FALSE,2,FALSE,CHI,-1.5,42,RCA Dome,FALSE,72,0,NA,indoor
198809110phi,2,Sun,1988-09-11,CIN,PHI,28,24,431,3,415,1,FALSE,-2,FALSE,PHI,-5,47,Veterans Stadium,FALSE,66,9,59,NA
198809120ari,2,Mon,1988-09-12,DAL,ARI,17,14,352,1,367,1,FALSE,0,FALSE,ARI,-2.5,45,Sun Devil Stadium,FALSE,89,10,25,NA
198809180was,3,Sun,1988-09-18,WAS,PHI,17,10,285,2,299,0,TRUE,-2,FALSE,WAS,-5,47,RFK Memorial Stadium,FALSE,69,10,87,NA
198809180kc,3,Sun,1988-09-18,KC,DEN,20,13,380,0,283,3,TRUE,3,FALSE,DEN,-5,43,Arrowhead Stadium,FALSE,76,17,86,NA
198809180chi,3,Sun,1988-09-18,MIN,CHI,31,7,376,1,235,5,FALSE,4,FALSE,CHI,-3,42,Soldier Field,FALSE,76,9,66,NA
198809190cle,3,Mon,1988-09-19,CLE,IND,23,17,356,2,282,3,TRUE,1,FALSE,CLE,-2,37,Cleveland Municipal Stadium,FALSE,72,13,86,NA
198809250det,4,Sun,1988-09-25,NYJ,DET,17,10,316,1,183,1,FALSE,0,FALSE,NYJ,-2,40,Pontiac Silverdome,FALSE,72,0,NA,indoor
198809260den,4,Mon,1988-09-26,LVR,DEN,30,27,363,1,398,5,FALSE,4,FALSE,DEN,-6.5,43,Mile High Stadium,FALSE,66,8,28,NA
198810020tb,5,Sun,1988-10-02,TB,GB,27,24,368,5,426,3,TRUE,-2,FALSE,TB,-2.5,39,Houlihan's Stadium,FALSE,80,8,68,NA
198810020ne,5,Sun,1988-10-02,NE,IND,21,17,298,2,267,1,TRUE,-1,FALSE,NE,-2,37,Foxboro Stadium,FALSE,68,19,74,NA
198810020sf,5,Sun,1988-10-02,SF,DET,20,13,339,1,297,2,TRUE,1,FALSE,SF,-13.5,43,Candlestick Park,FALSE,60,12,75,NA
198810020mia,5,Sun,1988-10-02,MIA,MIN,24,7,342,3,353,4,TRUE,1,FALSE,MIN,-3,42,Sun Life Stadium,FALSE,82,14,76,NA
198810030no,5,Mon,1988-10-03,NO,DAL,20,17,333,1,457,3,TRUE,2,FALSE,NO,-6.5,43,Louisiana Superdome,FALSE,72,0,NA,indoor
198810090sf,6,Sun,1988-10-09,DEN,SF,16,13,314,3,417,4,FALSE,1,FALSE,SF,-6,43,Candlestick Park,FALSE,62,16,74,NA
198810090lvr,6,Sun,1988-10-09,MIA,LVR,24,14,266,1,344,5,FALSE,4,FALSE,LVR,-2.5,45,Los Angeles Memorial Coliseum,FALSE,74,10,47,NA
198810090lac,6,Sun,1988-10-09,NO,LAC,23,17,365,1,206,2,FALSE,1,FALSE,NO,-4.5,39,Qualcomm Stadium,FALSE,72,8,51,NA
198810090ari,6,Sun,1988-10-09,ARI,PIT,31,14,388,3,203,2,TRUE,-1,FALSE,ARI,-6,44,Sun Devil Stadium,FALSE,84,5,19,NA
198810090cle,6,Sun,1988-10-09,SEA,CLE,16,10,227,1,334,4,FALSE,3,FALSE,CLE,-3.5,38,Cleveland Municipal Stadium,FALSE,50,9,65,NA
198810090det,6,Sun,1988-10-09,CHI,DET,24,7,323,1,262,2,FALSE,1,FALSE,CHI,-7,37,Pontiac Silverdome,FALSE,72,0,NA,indoor
198810160lar,7,Sun,1988-10-16,SF,LAR,24,21,429,2,236,4,FALSE,2,FALSE,PICK,0,43,Anaheim Stadium,FALSE,66,6,82,NA
198810160chi,7,Sun,1988-10-16,CHI,DAL,17,7,385,1,291,2,TRUE,1,FALSE,CHI,-7,38,Soldier Field,FALSE,63,20,68,NA
198810160kc,7,Sun,1988-10-16,LVR,KC,27,17,233,0,334,4,FALSE,4,FALSE,KC,-3,40,Arrowhead Stadium,FALSE,64,9,64,NA
198810160ne,7,Sun,1988-10-16,NE,CIN,27,21,311,0,365,6,TRUE,6,FALSE,CIN,-5,43,Foxboro Stadium,FALSE,52,10,92,NA
198810160mia,7,Sun,1988-10-16,MIA,LAC,31,28,375,1,396,4,TRUE,3,FALSE,MIA,-9.5,40,Sun Life Stadium,FALSE,78,14,63,NA
198810230gb,8,Sun,1988-10-23,WAS,GB,20,17,385,3,205,0,FALSE,-3,FALSE,WAS,-5,44,Lambeau Field,FALSE,43,14,80,NA
198810230buf,8,Sun,1988-10-23,BUF,NE,23,20,339,4,223,0,TRUE,-4,FALSE,BUF,-6.5,40,Ralph Wilson Stadium,FALSE,43,12,81,NA
198810300phi,9,Sun,1988-10-30,ATL,PHI,27,24,294,1,424,3,FALSE,2,FALSE,PHI,-10.5,43,Veterans Stadium,FALSE,43,10,50,NA
198810300tb,9,Sun,1988-10-30,MIA,TB,17,14,309,0,362,5,FALSE,5,FALSE,MIA,-4,46,Houlihan's Stadium,FALSE,73,6,73,NA
198810300sea,9,Sun,1988-10-30,SEA,LAC,17,14,235,0,299,3,TRUE,3,FALSE,SEA,-8,39,Seattle Kingdome,FALSE,72,0,NA,indoor
198810300det,9,Sun,1988-10-30,NYG,DET,13,10,272,2,146,2,FALSE,0,FALSE,NYG,-7,37,Pontiac Silverdome,FALSE,72,0,NA,indoor
198810300sf,9,Sun,1988-10-30,SF,MIN,24,21,339,2,321,3,TRUE,1,FALSE,SF,-4,42,Candlestick Park,FALSE,56,9,76,NA
198810300lvr,9,Sun,1988-10-30,LVR,KC,17,10,404,2,208,0,TRUE,-2,FALSE,LVR,-6.5,40,Los Angeles Memorial Coliseum,FALSE,62,10,74,NA
198810300nyj,9,Sun,1988-10-30,NYJ,PIT,24,20,196,1,352,4,TRUE,3,FALSE,NYJ,-4.5,44,Giants Stadium,FALSE,46,14,40,NA
198810300dal,9,Sun,1988-10-30,ARI,DAL,16,10,295,0,228,2,FALSE,2,FALSE,DAL,-3,43,Texas Stadium,FALSE,57,10,95,NA
198811060was,10,Sun,1988-11-06,WAS,NO,27,24,412,1,322,0,TRUE,-1,FALSE,WAS,-3.5,42,RFK Memorial Stadium,FALSE,54,17,78,NA
198811130sea,11,Sun,1988-11-13,SEA,TEN,27,24,365,1,419,1,TRUE,0,FALSE,SEA,-1.5,41,Seattle Kingdome,FALSE,72,0,NA,indoor
198811130det,11,Sun,1988-11-13,TB,DET,23,20,304,4,278,3,FALSE,-1,FALSE,DET,-2.5,38,Pontiac Silverdome,FALSE,72,0,NA,indoor
198811130gb,11,Sun,1988-11-13,IND,GB,20,13,247,1,297,4,FALSE,3,FALSE,IND,-5,38,Lambeau Field,FALSE,38,13,88,NA
198811130kc,11,Sun,1988-11-13,KC,CIN,31,28,418,0,307,2,TRUE,2,FALSE,CIN,-6.5,40,Arrowhead Stadium,FALSE,48,16,61,NA
198811130lar,11,Sun,1988-11-13,NO,LAR,14,10,337,3,256,2,FALSE,-1,FALSE,LAR,-3.5,42,Anaheim Stadium,FALSE,61,6,82,NA
198811130atl,11,Sun,1988-11-13,LAC,ATL,10,7,355,2,245,2,FALSE,0,FALSE,ATL,-5.5,37,Atlanta-Fulton County Stadium,FALSE,54,9,75,NA
198811200kc,12,Sun,1988-11-20,KC,SEA,27,24,365,2,313,2,TRUE,0,FALSE,SEA,-1.5,38,Arrowhead Stadium,FALSE,34,18,67,NA
198811200nyg,12,Sun,1988-11-20,PHI,NYG,23,17,283,1,394,3,FALSE,2,FALSE,NYG,-3.5,41,Giants Stadium,FALSE,48,11,92,NA
198811200cle,12,Sun,1988-11-20,CLE,PIT,27,7,262,0,285,4,TRUE,4,FALSE,CLE,-8.5,39,Cleveland Municipal Stadium,FALSE,46,12,97,NA
198811270ind,13,Sun,1988-11-27,IND,NE,24,21,241,2,285,3,TRUE,1,FALSE,IND,-5.5,37,RCA Dome,FALSE,72,0,NA,indoor
198811270atl,13,Sun,1988-11-27,ATL,TB,17,10,289,2,313,4,TRUE,2,FALSE,ATL,-4.5,40,Atlanta-Fulton County Stadium,FALSE,61,14,86,NA
198811270was,13,Sun,1988-11-27,CLE,WAS,17,13,324,1,227,2,FALSE,1,FALSE,WAS,-1,41,RFK Memorial Stadium,FALSE,61,15,83,NA
198811270pit,13,Sun,1988-11-27,PIT,KC,16,10,336,1,366,2,TRUE,1,FALSE,PIT,-2,40,Three Rivers Stadium,FALSE,59,18,56,NA
198811270phi,13,Sun,1988-11-27,PHI,ARI,31,21,292,4,369,5,TRUE,1,FALSE,PHI,-5.5,45,Veterans Stadium,FALSE,55,11,88,NA
198812040cle,14,Sun,1988-12-04,CLE,DAL,24,21,302,1,410,1,TRUE,0,FALSE,CLE,-11,37,Cleveland Municipal Stadium,FALSE,35,16,58,NA
198812040cin,14,Sun,1988-12-04,CIN,LAC,27,10,352,2,211,4,TRUE,2,FALSE,CIN,-13,44,Cinergy Field,FALSE,37,13,55,NA
198812040mia,14,Sun,1988-12-04,IND,MIA,31,28,322,0,362,2,FALSE,2,FALSE,IND,-1,42,Sun Life Stadium,FALSE,68,12,61,NA
198812040ne,14,Sun,1988-12-04,NE,SEA,13,7,212,3,65,1,TRUE,-2,FALSE,NE,-3.5,37,Foxboro Stadium,FALSE,39,23,39,NA
198812100ari,15,Sat,1988-12-10,PHI,ARI,23,17,283,2,399,3,FALSE,1,FALSE,ARI,-2,48,Sun Devil Stadium,FALSE,58,9,54,NA
198812110lac,15,Sun,1988-12-11,LAC,PIT,20,14,324,0,302,3,TRUE,3,FALSE,LAC,-1,40,Qualcomm Stadium,FALSE,58,6,54,NA
198812110ne,15,Sun,1988-12-11,NE,TB,10,7,223,2,262,2,TRUE,0,FALSE,NE,-9,35,Foxboro Stadium,FALSE,22,17,51,NA
198812170cin,16,Sat,1988-12-17,CIN,WAS,20,17,318,0,372,2,TRUE,2,FALSE,CIN,-7.5,44,Cinergy Field,FALSE,23,16,65,NA
198812180ind,16,Sun,1988-12-18,IND,BUF,17,14,301,0,248,1,TRUE,1,FALSE,BUF,-3,39,RCA Dome,FALSE,72,0,NA,indoor
198812180nyj,16,Sun,1988-12-18,NYJ,NYG,27,21,298,0,367,1,TRUE,1,FALSE,NYG,-6,41,Giants Stadium,FALSE,25,15,42,NA
198901010buf,Division,Sun,1989-01-01,BUF,TEN,17,10,372,1,351,3,TRUE,2,TRUE,BUF,-3.5,37,Ralph Wilson Stadium,FALSE,NA,NA,NA,NA
198909100mia,1,Sun,1989-09-10,BUF,MIA,27,24,367,2,323,4,FALSE,2,FALSE,BUF,-4,39.5,Sun Life Stadium,FALSE,82,11,70,NA
198909100nyj,1,Sun,1989-09-10,NE,NYJ,27,24,427,3,304,1,FALSE,-2,FALSE,NYJ,-2.5,41,Giants Stadium,FALSE,85,9,61,NA
198909100chi,1,Sun,1989-09-10,CHI,CIN,17,14,365,3,330,0,TRUE,-3,FALSE,CHI,-3.5,42,Soldier Field,FALSE,64,12,75,NA
198909100det,1,Sun,1989-09-10,ARI,DET,16,13,329,1,258,1,FALSE,0,FALSE,ARI,-1.5,40,Pontiac Silverdome,FALSE,72,0,NA,indoor
198909100atl,1,Sun,1989-09-10,LAR,ATL,31,21,363,1,314,0,FALSE,-1,FALSE,LAR,-7,39,Atlanta-Fulton County Stadium,FALSE,80,9,66,NA
198909100phi,1,Sun,1989-09-10,PHI,SEA,31,7,365,0,270,3,TRUE,3,FALSE,PHI,-5,43,Veterans Stadium,FALSE,80,8,73,NA
198909110was,1,Mon,1989-09-11,NYG,WAS,27,24,390,3,457,3,FALSE,0,FALSE,WAS,-4,42,RFK Memorial Stadium,FALSE,83,11,70,NA
198909170nyg,2,Sun,1989-09-17,NYG,DET,24,14,345,1,410,5,TRUE,4,FALSE,NYG,-10.5,39,Giants Stadium,FALSE,69,8,84,NA
198909170ne,2,Sun,1989-09-17,MIA,NE,24,10,329,4,325,1,FALSE,-3,FALSE,NE,-6.5,43.5,Foxboro Stadium,FALSE,62,11,96,NA
198909170lar,2,Sun,1989-09-17,LAR,IND,31,17,449,1,386,2,TRUE,1,FALSE,LAR,-6,43.5,Anaheim Stadium,FALSE,67,12,79,NA
198909170atl,2,Sun,1989-09-17,ATL,DAL,27,21,333,0,349,3,TRUE,3,FALSE,ATL,-2.5,40.5,Atlanta-Fulton County Stadium,FALSE,70,9,66,NA
198909240tb,3,Sun,1989-09-24,TB,NO,20,10,336,3,325,2,TRUE,-1,FALSE,NO,-2.5,42,Houlihan's Stadium,FALSE,77,8,86,NA
198909240pit,3,Sun,1989-09-24,PIT,MIN,27,14,278,1,258,2,TRUE,1,FALSE,MIN,-9,43,Three Rivers Stadium,FALSE,48,7,67,NA
198909240den,3,Sun,1989-09-24,DEN,LVR,31,21,283,3,360,6,TRUE,3,FALSE,DEN,-6,45,Mile High Stadium,FALSE,62,11,43,NA
198909250cin,3,Mon,1989-09-25,CIN,CLE,21,14,371,1,267,0,TRUE,-1,FALSE,CIN,-4,45.5,Cinergy Field,FALSE,52,6,72,NA
198910010nyj,4,Sun,1989-10-01,IND,NYJ,17,10,316,2,245,2,FALSE,0,FALSE,NYJ,-3,44,Giants Stadium,FALSE,63,9,67,NA
198910010cle,4,Sun,1989-10-01,CLE,DEN,16,13,296,1,241,3,TRUE,2,FALSE,CLE,-4.5,45.5,Cleveland Municipal Stadium,FALSE,60,12,84,NA
198910010kc,4,Sun,1989-10-01,CIN,KC,21,17,277,3,292,6,FALSE,3,FALSE,CIN,-4,43.5,Arrowhead Stadium,FALSE,68,15,64,NA
198910010lvr,4,Sun,1989-10-01,SEA,LVR,24,20,354,2,311,2,FALSE,0,FALSE,LVR,-2,44,Los Angeles Memorial Coliseum,FALSE,65,9,78,NA
198910020chi,4,Mon,1989-10-02,CHI,PHI,27,13,374,3,435,6,TRUE,3,FALSE,CHI,-3,45,Soldier Field,FALSE,62,16,74,NA
198910080mia,5,Sun,1989-10-08,MIA,CLE,13,10,304,1,330,2,TRUE,1,FALSE,CLE,-3.5,46.5,Sun Life Stadium,FALSE,81,10,78,NA
198910080no,5,Sun,1989-10-08,SF,NO,24,20,358,1,334,0,FALSE,-1,FALSE,SF,-3.5,42,Louisiana Superdome,FALSE,72,0,NA,indoor
198910080den,5,Sun,1989-10-08,DEN,LAC,16,10,335,1,211,2,TRUE,1,FALSE,DEN,-7.5,42.5,Mile High Stadium,FALSE,55,8,34,NA
198910090nyj,5,Mon,1989-10-09,LVR,NYJ,14,7,315,1,392,2,FALSE,1,FALSE,NYJ,-3,45,Giants Stadium,FALSE,49,15,51,NA
198910150nyg,6,Sun,1989-10-15,NYG,WAS,20,17,306,1,316,2,TRUE,1,FALSE,NYG,-3,45,Giants Stadium,FALSE,62,13,81,NA
198910150cle,6,Sun,1989-10-15,PIT,CLE,17,7,231,2,260,7,FALSE,5,FALSE,CLE,-10,40,Cleveland Municipal Stadium,FALSE,68,13,62,NA
198910150cin,6,Sun,1989-10-15,MIA,CIN,20,13,373,1,314,0,FALSE,-1,FALSE,CIN,-7.5,45,Cinergy Field,FALSE,66,9,68,NA
