game_id,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,PlayingSurface,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TwoPointConversionReturns,OpponentTwoPointConversionReturns
200410310chi,10/31/2004,2004,8,FALSE,CHI,23,13,SF,CHI,-2,35.5,Soldier Field,FALSE,50,14,71,NA,Grass,7,6,0,10,0,57,15,33:05:00,24,10,10,6,108,436,11.8,6,57,206,10.6,0,43,22,230,3,3,15.9,17.7,89.3,110.6,24,9,36.7,3,3,171.7,6,0,3,0,266,14,100,6,6,15,58,0,0,0,10,381,63.5,9,6,-2,10,3,0,0,0,45,94,26:55:00,17,15,12,3,106,278,7.7,3,39,106,8,0,62,27,172,0,3,8.3,10.6,76.2,68.8,27,9,32.3,6,3,85.8,0,0,0,0,58,15,52,6,3,9,38,0,0,0,14,560,70.1,6,9,3,0,0,0,0,-3,0,0,16.7,0,0,0,0,6,0,0,13.2,10,0,0,0,57.9,6,6,0,0,0,0,0,12,9,0,10,144,12,273,3,122,12,0,0,0,47.7,3,3,0,0,0,0,0,9,6,0,9,34,10,232,3,24,72,10,9,38,17,6,3,0,0,3,0,0,41,0,125,0,0,0,0,347,81,15,15,60,12,6,6,144,3,0,0,0,24,0,60,0,0,0,0,381,Sunday,52,67,0,0
200410310dal,10/31/2004,2004,8,FALSE,DAL,31,21,DET,DAL,-3,40,Texas Stadium,FALSE,71,12,69,NA,Artificial,7,7,7,10,0,65,74,38:43:00,38,14,17,12,113,613,15.9,12,70,218,9.1,3,41,33,395,9,9,16.5,20.8,136,183,26,15,103,6,3,85.8,12,6,6,3,94,15,60,0,0,3,15,0,0,0,6,172,85.8,9,3,-3,7,7,0,7,0,36,29,21:17:00,26,12,15,6,81,488,10.3,9,24,67,8.3,0,55,33,421,6,3,13.2,22.1,102,156.7,15,9,57.2,3,0,0,3,3,3,3,209,17,192,0,0,3,17,0,0,0,15,345,69,3,9,6,85.8,85.8,0,0,0,0,0,4,171.7,171.7,0,0,0,0,0,8.8,10,9,3,0,64.4,12,12,0,0,0,0,0,3,3,0,6,94,12,182,3,0,12,3,0,0,36.4,9,9,0,0,0,0,0,0,0,0,3,43,15,148,9,167,46,14,3,17,15,0,0,0,0,0,0,0,94,0,89,0,0,0,0,129,84,27,3,15,9,0,0,0,0,3,0,0,43,0,39,0,0,0,0,182,Sunday,43,57,0,0
200410310den,10/31/2004,2004,8,FALSE,DEN,28,41,ATL,DEN,-7,39.5,Sports Authority Field at Mile High,FALSE,41,10,39,NA,Grass,14,0,0,14,0,50,33,29:19:00,46,12,36,6,127,974,13.2,12,33,117,10.6,0,94,53,857,12,9,15.6,27.6,96.8,151.7,21,12,57.2,9,6,114.5,9,6,9,6,39,15,120,6,0,0,0,0,0,0,9,191,63.5,9,3,-3,3,17,7,14,0,52,70,30:41:00,38,17,19,3,106,802,12.9,15,62,335,15.9,6,43,33,467,6,0,18.7,24.6,130.5,236,22,10,79.3,3,3,171.7,6,3,3,3,155,12,96,6,3,3,15,0,0,0,9,208,69.2,3,9,6,114.5,114.5,0,0,3,0,0,0,85.8,171.7,0,0,-2,0,0,11.2,15,3,3,0,56.7,12,12,0,0,0,0,0,0,0,0,6,39,12,136,0,0,14,12,9,0,56.1,15,15,0,0,0,0,0,9,6,0,3,21,9,167,9,134,76,34,3,15,3,3,3,0,0,0,0,0,21,0,43,0,0,0,0,170,77,10,0,0,17,3,0,0,0,3,0,0,21,0,67,0,0,0,0,168,Sunday,94,45,0,0
200410310hou,10/31/2004,2004,8,FALSE,HOU,20,6,JAX,HOU,-2,42,Reliant Stadium,FALSE,72,0,NA,indoor,Grass,7,3,0,10,0,60,10,35:06:00,41,10,26,9,115,634,16.2,6,55,160,8.5,0,60,45,474,3,0,13.6,18.2,127.6,182.6,22,12,52.9,6,6,171.7,9,3,0,0,132,14,129,6,6,0,0,0,0,0,12,266,66.6,6,6,0,0,3,0,3,0,41,93,24:54:00,24,9,17,3,94,493,15.3,0,21,67,9.4,0,72,46,426,0,6,10.1,15.8,110.4,103.7,21,12,57.2,0,0,0,3,0,0,0,24,19,137,3,0,3,12,0,0,0,12,323,80.7,6,6,0,57.2,0,0,0,3,0,0,0,0,0,0,0,-2,0,0,6.8,12,3,0,0,60.4,6,6,0,0,0,0,0,6,6,0,6,58,9,108,6,74,9,3,0,0,66.1,0,0,0,0,0,0,0,9,6,0,6,24,12,180,0,0,67,22,3,12,14,3,0,0,0,3,0,0,33,0,58,0,0,0,0,242,88,38,0,0,3,3,3,0,0,0,0,0,24,0,77,0,0,0,0,264,Sunday,60,74,0,0
200410310kc,10/31/2004,2004,8,FALSE,KC,45,35,IND,IND,-1,56.5,Arrowhead Stadium,FALSE,53,10,63,NA,Grass,7,24,0,14,0,64,57,37:33:00,57,19,34,6,132,1013,13.2,10,72,349,14.2,9,58,46,664,9,0,19.6,24.6,136.3,246.4,26,14,91.5,6,3,85.8,12,12,3,3,191,15,79,12,6,3,6,0,0,0,6,132,66.1,6,3,-2,7,7,14,7,0,38,46,22:27:00,39,6,31,9,96,867,15.5,15,21,57,8.3,0,76,43,810,15,3,18.4,32.5,97.5,210.4,17,9,51.5,6,3,85.8,6,6,3,3,12,12,69,3,0,0,0,0,0,0,12,306,76.4,3,6,3,98,171.7,0,0,-2,0,0,2.9,171.7,171.7,0,0,3,0,0,0,14,3,0,0,60.1,10,10,0,0,0,0,0,3,3,0,3,79,10,209,3,112,10,0,0,0,48.1,15,15,0,0,0,0,0,3,0,0,3,12,14,312,0,0,53,12,0,0,15,3,0,-12,0,0,0,0,79,0,53,0,0,0,0,120,105,15,3,6,3,9,6,0,0,0,0,0,12,0,52,0,0,0,0,192,Sunday,60,76,0,0
200410310min,10/31/2004,2004,8,FALSE,MIN,13,34,NYG,MIN,-6.5,48.5,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor,Dome,0,0,0,13,0,46,55,27:32:00,26,15,15,3,105,556,15.6,6,34,160,13.6,3,70,41,397,3,6,16.5,16.5,100.4,106.7,29,17,101,0,0,0,9,6,3,3,10,15,143,3,3,0,0,0,0,0,15,294,58.7,9,0,-5,10,10,7,7,0,55,48,32:28:00,38,17,17,6,112,486,13,12,67,288,12.7,12,36,22,197,0,0,16.2,15.1,106.3,131.3,19,12,62.5,0,0,0,15,12,12,9,112,12,149,9,0,15,50,0,0,0,10,424,70.7,0,9,9,114.5,171.7,0,0,15,0,0,0,137.4,128.8,0,0,-9,0,0,33,9,0,0,0,53.6,3,3,0,3,0,0,0,3,0,0,6,10,12,204,0,0,12,0,0,0,69,12,12,0,0,0,0,0,6,6,0,9,26,6,82,6,86,91,21,15,50,6,3,0,0,0,0,0,0,15,0,39,0,0,0,0,268,64,15,0,0,15,0,3,22,0,0,0,0,12,0,48,0,0,0,0,414,Sunday,70,45,0,0
200410310phi,10/31/2004,2004,8,FALSE,PHI,15,10,BAL,PHI,-7.5,37,Lincoln Financial Field,FALSE,64,13,71,NA,Grass,3,3,0,9,0,45,17,26:10:00,33,15,21,6,101,512,15,3,39,168,12.7,0,58,31,343,3,0,10.1,19.1,90.8,138.2,19,6,31.2,0,0,0,9,3,6,0,27,14,124,6,3,6,33,0,0,0,10,484,80.7,3,6,3,3,0,0,7,0,57,86,33:50:00,33,15,17,12,115,561,14.4,3,46,194,12.4,0,65,41,367,3,3,16.5,15.3,108.5,130.5,26,15,57.2,6,0,0,3,3,0,0,46,10,156,6,3,6,15,0,0,0,12,527,75.4,6,3,-2,57.2,0,0,0,0,0,0,5.6,171.7,0,0,0,0,0,0,14.7,15,12,9,0,73,0,0,0,3,0,0,0,9,9,0,9,27,6,67,3,0,9,3,3,0,61.6,3,3,0,0,0,0,0,3,3,0,15,46,6,72,0,0,84,10,6,15,12,6,3,0,0,0,0,0,15,0,38,0,0,0,0,438,58,14,6,33,15,3,3,0,0,0,0,0,22,0,45,0,0,0,0,431,Sunday,62,69,0,0
200410310pit,10/31/2004,2004,8,FALSE,PIT,34,20,NE,NE,-3,42,Heinz Field,FALSE,61,14,56,NA,Grass,21,3,10,0,0,72,100,42:58:00,43,21,19,6,125,716,16.8,12,84,379,13.3,3,41,31,337,6,0,14.1,18.7,128.8,217,27,15,96.5,0,0,0,15,6,12,6,84,15,155,3,0,0,0,0,0,0,12,304,75.9,0,12,12,3,7,3,7,0,29,6,17:02:00,33,0,29,6,91,426,13.9,6,10,15,2.4,0,74,43,417,6,6,16.8,16.7,99.8,120.5,15,9,57.2,0,0,0,6,3,6,3,26,10,94,9,6,12,48,0,0,0,9,270,89.8,12,0,-7,68.7,85.8,0,0,12,0,0,0,85.8,85.8,0,0,-7,0,0,14.6,12,3,0,0,69.5,12,12,0,0,0,0,0,6,6,0,6,17,15,234,6,67,15,3,0,0,72.6,6,6,0,0,0,0,0,6,6,0,9,26,10,271,0,0,48,19,12,48,12,9,6,15,0,3,0,0,15,0,64,0,0,0,0,278,96,58,0,0,6,3,0,0,0,0,0,0,10,0,70,0,0,0,0,218,Sunday,41,81,0,0
200410310lac,10/31/2004,2004,8,FALSE,LAC,42,14,LVR,LAC,-6,46,Qualcomm Stadium,FALSE,62,6,66,NA,Grass,14,14,14,0,0,60,52,35:30:00,57,15,31,10,110,769,12,10,65,300,13.6,3,43,38,469,15,0,18.7,21.3,151.1,260.6,15,3,34.3,3,3,171.7,10,15,12,9,136,12,79,3,3,3,14,0,0,0,9,251,83.6,3,9,6,0,7,7,0,0,41,52,24:30:00,26,6,21,3,88,482,16.2,6,19,38,5.9,3,67,41,445,3,6,11.3,18.5,105.6,117.1,19,12,62.5,3,0,0,9,6,6,6,31,17,129,3,3,3,12,0,0,0,15,433,86.5,9,3,-3,143,128.8,0,0,0,0,0,3.8,114.5,171.7,0,0,0,0,0,7.4,12,3,3,0,73.3,10,10,0,0,0,0,0,0,0,0,12,106,6,122,6,29,9,9,3,0,65.2,6,6,0,0,0,0,0,0,0,0,3,31,15,161,0,0,58,26,3,12,9,3,3,0,0,0,0,0,55,0,86,0,0,0,0,220,91,27,3,14,3,3,3,0,0,0,0,0,31,0,41,0,0,0,0,326,Sunday,45,69,0,0
200410310sea,10/31/2004,2004,8,FALSE,SEA,23,17,CAR,SEA,-8,39,CenturyLink Field,FALSE,45,9,74,NA,Artificial,7,7,3,6,0,60,65,35:38:00,41,17,19,9,127,743,10.1,6,74,407,16.2,3,52,36,337,3,3,11.2,16,120.2,145.7,29,14,80.9,6,3,85.8,15,6,9,3,117,6,22,9,3,3,15,0,0,0,3,86,85.8,6,3,-2,0,7,3,7,0,41,38,24:22:00,27,15,19,0,96,587,10.5,6,34,161,13.9,0,62,33,426,6,3,11.8,22.5,90.7,140.3,21,15,71.6,0,0,0,9,6,6,3,36,17,136,0,0,0,0,0,0,0,10,429,71.6,3,6,3,68.7,57.2,0,0,-2,0,0,3.2,114.5,85.8,0,0,3,0,0,0,10,0,0,0,85.8,6,6,0,0,0,0,0,9,9,0,3,17,9,91,3,100,12,0,0,0,63,6,6,0,0,0,0,0,3,3,0,0,0,10,270,3,36,64,29,0,0,15,0,0,-12,0,0,0,0,17,0,36,0,0,0,0,86,101,22,3,15,12,6,3,0,0,0,0,0,0,0,82,0,0,0,0,378,Sunday,53,62,0,0
200410310ten,10/31/2004,2004,8,FALSE,TEN,27,20,CIN,TEN,-3,39.5,Nissan Stadium,FALSE,67,4,50,NA,Grass,0,13,14,0,0,62,60,36:35:00,38,15,21,3,122,615,14.7,9,64,280,13,3,55,36,335,6,3,10.5,16,112.6,154.5,22,9,39.7,6,6,171.7,12,9,6,6,33,12,100,3,0,6,26,0,0,0,15,379,75.9,3,6,3,3,0,10,7,0,39,43,23:25:00,27,15,15,6,98,470,14.2,6,29,98,10,3,62,34,373,0,3,10.3,18.5,95.5,106.3,21,15,71.6,0,0,0,9,3,6,3,88,17,110,3,3,12,52,0,0,0,15,457,91.3,6,3,-2,128.8,171.7,0,0,6,0,0,5.9,57.2,85.8,0,0,-3,0,0,17.2,15,3,0,0,75.9,9,9,0,0,0,0,0,6,6,0,9,9,15,167,3,27,15,0,0,0,76.6,6,6,0,0,0,0,0,6,6,0,0,0,15,158,3,88,62,33,12,52,15,3,3,0,0,0,0,0,12,0,45,0,0,0,0,379,96,38,6,26,12,0,0,0,0,3,0,0,0,0,52,0,0,0,0,383,Sunday,58,69,0,0
200410310was,10/31/2004,2004,8,FALSE,WAS,14,28,GB,GB,-1,40.5,FedEx Field,FALSE,68,12,66,NA,Grass,0,7,0,7,0,52,29,30:17:00,34,15,22,6,117,467,11.8,6,33,139,12.7,0,77,43,328,6,6,12.4,13,95.5,107.1,17,3,17.2,3,3,171.7,9,6,0,0,127,17,141,0,0,12,46,0,0,0,10,400,66.6,6,12,6,3,14,3,8,0,50,74,29:43:00,34,15,19,12,105,620,10.1,9,48,151,9.1,6,55,34,469,3,9,14.6,23.4,107.3,104.9,22,10,79.3,0,0,0,12,9,3,3,141,15,125,6,3,3,27,0,0,0,9,227,75.5,12,6,-3,114.5,0,0,0,-5,0,0,8.2,128.8,171.7,0,0,9,0,0,8.8,9,3,0,0,58,6,6,0,0,0,0,0,3,0,0,6,29,15,215,9,98,10,3,3,0,54.4,6,6,0,3,3,0,0,6,6,0,9,52,6,84,6,89,77,19,3,27,15,6,3,0,0,0,0,0,19,0,60,0,0,0,0,349,65,15,12,46,10,0,0,0,0,0,0,0,26,0,45,0,0,0,0,163,Sunday,84,57,0,0
200411010nyj,11/1/2004,2004,8,FALSE,NYJ,41,14,MIA,NYJ,-7,35.5,Giants Stadium,FALSE,59,17,49,NA,FieldTurf,7,10,14,10,0,57,70,33:41:00,38,24,14,0,106,810,13,15,70,472,11.5,6,34,21,338,9,0,16.8,28.2,103,227.9,22,10,79.3,3,0,0,3,3,3,3,-7,10,77,0,0,3,0,0,0,0,15,328,65.6,0,9,9,0,7,0,7,0,45,33,26:19:00,27,12,15,9,105,445,12.4,6,27,134,14.4,0,70,34,311,6,6,13,15.5,83.8,98,24,12,49.1,3,0,0,3,0,3,0,15,9,34,6,3,12,64,0,0,0,14,543,67.8,9,0,-5,171.7,171.7,0,0,9,0,0,4.8,0,0,0,0,-5,0,0,15.3,12,0,0,0,62.5,15,15,0,0,0,0,0,6,6,0,12,12,6,89,6,0,6,0,0,0,68.7,6,6,0,0,0,0,0,0,0,0,6,15,12,232,0,0,67,15,12,64,19,6,3,0,0,0,0,0,10,0,45,0,0,0,0,312,82,31,3,0,6,0,0,0,0,0,0,0,10,0,46,0,0,0,0,549,Monday,36,77,0,0
200411070bal,11/7/2004,2004,9,FALSE,BAL,27,13,CLE,BAL,-6,35,M&T Bank Stadium,FALSE,54,5,53,NA,Artificial,3,9,0,15,0,23,42,27:50:00,13,4,6,1,50,203,2.9,1,24,90,2.7,1,25,14,113,0,0,3.2,5.7,48,57.5,13,5,39.5,0,0,0,1,1,1,1,118,2,21,1,1,1,6,0,0,0,4,197,39.4,1,1,1,10,0,0,3,0,27,7,32:10:00,11,4,5,1,48,184,2.7,1,24,77,2.3,0,22,13,107,0,1,3.4,6,48.8,46,11,4,32.6,0,0,0,1,0,1,0,20,6,47,2,1,2,17,0,0,0,4,183,30.5,1,1,-1,42.3,84.6,0,0,1,0,0,3.2,0,0,0,0,-2,0,0,7.4,4,0,0,0,32,1,1,0,1,1,0,0,3,3,0,3,28,3,52,1,90,3,0,0,0,25.8,1,1,0,0,0,0,0,1,1,0,1,20,4,167,0,0,40,10,2,17,6,2,1,-4,0,1,0,0,15,0,16,0,0,0,0,160,36,13,1,6,1,0,1,-1,0,0,0,0,13,1,79,0,0,0,0,155,Sunday,26,25,0,0
200411070buf,11/7/2004,2004,9,FALSE,BUF,22,17,NYJ,NYJ,-3,34,Ralph Wilson Stadium,FALSE,51,18,74,NA,Artificial,7,3,7,5,0,31,24,37:28:00,16,6,7,0,64,288,3.2,1,39,133,2.4,1,25,15,156,1,0,4.4,7.3,50.8,75.1,15,5,32.9,1,1,84.6,3,1,2,1,14,6,56,1,0,0,0,0,0,1,6,278,34.8,0,1,1,0,10,0,7,0,19,27,22:32:00,10,1,6,1,37,239,4.6,1,21,74,2.5,0,15,6,164,1,1,7.7,18.3,42.3,86.8,7,1,16.9,0,0,0,1,1,0,0,29,5,34,1,1,1,11,0,0,0,3,141,35.4,1,0,-2,42.3,28.2,0,0,1,0,0,0,42.3,0,0,0,-1,0,0,3.8,2,0,0,0,27,1,1,0,0,0,0,0,1,1,0,1,4,4,91,1,8,4,1,1,0,34.3,1,1,0,0,0,0,0,1,1,0,2,29,2,42,0,0,27,10,1,11,1,1,1,32,0,0,0,0,4,0,25,0,0,0,0,216,47,24,0,0,1,1,0,0,0,0,0,0,14,0,25,0,0,0,0,137,Sunday,25,16,0,0
200411070car,11/7/2004,2004,9,FALSE,CAR,24,27,LVR,CAR,-6,41,Bank of America Stadium,FALSE,54,4,59,NA,Grass,0,7,7,10,0,25,23,29:27:00,20,1,14,4,55,257,3.4,2,15,31,1.5,0,38,21,226,2,0,4.2,7.7,47,80.6,14,7,52.9,0,0,0,2,2,1,1,11,6,70,1,0,1,27,0,0,0,4,147,29.4,0,1,1,3,14,0,10,0,25,28,30:33:00,18,5,10,1,52,251,3.4,2,24,58,1.8,2,27,17,193,0,1,5.1,8.2,52.9,59.9,10,4,42.3,1,1,84.6,4,2,3,1,6,6,45,1,0,1,2,0,0,0,2,141,47.1,1,0,-1,84.6,84.6,0,0,0,0,0,4.3,50.8,42.3,0,0,0,0,0,4.2,4,0,0,1,28.1,2,2,0,0,0,0,0,1,1,0,1,11,4,70,1,0,4,1,0,0,43.4,2,2,0,0,0,0,0,1,1,0,1,6,4,79,0,0,38,7,1,2,4,0,0,0,0,0,0,0,11,0,20,0,0,0,0,140,33,4,1,27,4,1,0,0,0,0,1,0,6,0,20,0,0,0,0,130,Sunday,40,29,0,0
200411070cin,11/7/2004,2004,9,FALSE,CIN,26,3,DAL,PICK,0,44,Paul Brown Stadium,FALSE,56,13,64,NA,Artificial,3,6,7,10,0,28,14,33:17:00,13,6,4,1,53,277,3.7,1,26,98,2.6,1,27,18,179,1,0,4.7,7.2,55.5,80.2,14,6,39.8,0,0,0,2,1,1,1,25,3,17,0,0,0,0,0,0,0,4,168,33.7,0,4,4,0,3,0,0,0,22,36,26:43:00,11,4,4,1,49,263,3.9,0,23,92,2.9,0,25,15,171,0,2,4.8,8,50.8,34.3,8,2,23.1,1,0,0,1,0,0,0,18,5,39,1,1,1,4,0,0,0,3,162,40.6,4,0,-4,28.2,84.6,0,0,1,0,0,0,0,0,0,0,-1,0,0,2.3,5,0,0,0,30.1,1,1,0,0,0,0,0,3,3,0,1,25,1,31,2,0,1,0,0,0,30.3,0,0,0,0,0,0,0,1,1,0,1,18,5,118,0,0,33,8,1,4,4,1,1,15,0,0,0,0,24,0,17,0,0,0,0,151,39,4,0,0,4,0,0,0,0,0,0,0,8,0,21,0,0,0,0,121,Sunday,27,26,0,0
200411070den,11/7/2004,2004,9,FALSE,DEN,31,13,HOU,DEN,-7,44,Sports Authority Field at Mile High,FALSE,50,10,29,NA,Grass,7,17,7,0,0,27,4,32:05:00,18,6,8,1,52,308,4.3,3,30,118,2.8,0,20,14,190,3,0,6.7,11.9,56.4,115.3,11,4,39.1,0,0,0,1,1,0,0,15,3,42,0,0,1,6,0,0,0,4,175,29.2,0,0,0,0,7,0,6,0,23,47,27:55:00,19,7,8,1,61,280,3.3,1,23,87,2.7,1,35,19,193,0,0,4,7.4,45.4,59.2,13,4,28.2,2,1,56.4,2,1,1,1,-5,6,92,0,0,3,14,0,0,0,4,237,39.5,0,0,0,84.6,0,0,0,2,0,0,4,56.4,84.6,0,0,-3,0,0,6.4,4,3,2,1,27.2,3,3,0,0,0,0,0,1,1,0,1,15,1,14,0,0,2,1,1,0,37,1,1,0,1,0,0,0,1,0,0,2,4,2,50,0,0,36,15,3,14,2,0,0,0,0,0,0,0,6,0,14,0,0,0,0,163,32,17,1,6,2,0,0,0,0,0,1,0,1,0,18,0,0,0,0,222,Sunday,21,38,0,0
200411070det,11/7/2004,2004,9,FALSE,DET,10,17,WAS,DET,-3.5,37,Ford Field,FALSE,72,0,NA,indoor,Dome,0,3,0,7,0,25,25,29:29:00,18,3,11,3,66,272,2.9,1,20,54,1.9,0,44,22,218,1,1,3.6,7.1,42.3,53.1,15,4,23.5,2,1,56.4,1,1,1,1,18,3,34,0,0,1,8,0,0,0,7,294,29.4,1,0,-1,0,3,14,0,0,25,26,30:31:00,13,6,4,1,49,194,2.8,1,34,132,2.8,0,15,5,62,1,0,2.9,7.4,32.9,59.1,12,2,18.1,0,0,0,1,1,1,0,39,5,63,0,0,0,0,0,0,0,6,365,40.5,0,1,1,42.3,84.6,0,0,-2,0,0,3.7,42.3,0,0,0,1,0,0,0,2,0,0,1,25.5,1,1,0,0,0,0,0,1,1,0,4,18,2,48,0,0,3,0,0,0,38.6,1,1,0,0,0,0,0,1,1,0,1,39,1,20,1,0,37,5,0,0,4,0,0,0,0,0,0,0,6,0,25,0,0,0,0,255,36,14,1,8,4,0,0,0,0,0,1,0,36,0,17,11,1,0,0,347,Sunday,46,15,0,0
200411070mia,11/7/2004,2004,9,FALSE,MIA,23,24,ARI,MIA,-3,34.5,Sun Life Stadium,FALSE,74,8,70,NA,Natural Grass,9,3,0,11,0,27,22,32:26:00,19,6,10,1,59,341,4.2,1,26,142,3.9,1,30,15,199,1,1,4.7,11.1,42.3,58.1,13,4,33.8,1,1,84.6,3,1,1,1,37,10,84,1,1,2,19,0,0,0,4,196,39.3,1,1,-1,3,0,7,14,0,23,29,27:34:00,14,4,5,4,50,228,3.3,2,23,102,3.2,1,26,15,126,1,0,3.4,5.9,49.2,68.7,11,2,19.5,1,1,84.6,2,1,1,1,42,6,38,1,1,1,11,0,0,0,5,263,37.6,1,1,1,21.2,42.3,0,0,-2,0,0,7.7,56.4,84.6,0,0,1,0,0,2.2,4,1,1,0,31,1,0,0,1,1,0,0,2,2,0,3,37,3,76,0,0,4,1,1,0,29.9,2,2,0,0,0,0,0,1,1,0,1,6,4,81,1,35,26,20,1,11,6,1,1,0,0,0,0,0,17,0,22,0,0,0,0,155,36,10,2,19,7,1,1,0,0,1,0,0,6,0,20,0,0,0,0,209,Sunday,33,27,0,0
